,Answer.startTimeList,seconds,speaker,video_id,youtube_url
63,Start Time|11.5|20|150.5|229|317|405|414.5|490|538.5|599|641|692.5|748|757|780|781.5|900|972.5|973|1049|1066.5|1182|1219.5|1269|1385.5|1390|1447|1550|1623|1669|1712.5|1789.5|1831|1880.5|1955|1975.5|1991.5|1996.5|2072|2168|2200.5|2214|2234.5|2235|2236|2237.5|2303|2341.5|2364|2382.5|2544.5,2628.08,bio-3,QPA4yLCbMw4.mp4,https://www.youtube.com/watch?v=QPA4yLCbMw4
64,Start Time|84.0049|175.8318|298.9767|406.3783|500.8478|553.1188|634.5058|682.6654|743.6620|900.8279|970.1659|988.3802|1037.6377|1082.0736|1138.4286|1172.1108|1259.6699|1309.3498|1346.6581|1408.6297|1432.8953|1569.0552|1608.1998|1643.6750|1741.1466|1796.9585|1825.2919|1936.5262|2063.1945|2098.2941|2152.4658|2178.5124|2249.7180|2316.1084|2366.2194|2427.1446|2538.1583|2585.3091|2631.6253|2676.7309|2725.7019|2740.0546|2788.8875|2841.5857|2875.1680|2942.0887|2989.7820|3060.5336|3101.2213|3150.3670|3231.8819|3306.3493,3430.77,bio-1,g1JIbOMWBBM.mp4,https://www.youtube.com/watch?v=g1JIbOMWBBM
65,Start Time|102.5|251|299.5|344.5|534|611.5|661.5|684|774|843|893|959|1020|1102|1157.5|1209|1337.5|1379|1453|1465|1529.5|1588|1660|1708.9999|1811.4999|1877.4999|1929.9999|1948.9999|2007.4999|2058.4998|2115.9998|2161.9998|2188.4998|2262.9998|2308.4998|2357.9998|2412.4998|2450.4998|2537.9998|2596.9998|2674.4998|2696.4998|2766.4998|2843.9998|2880.4998|2920.4998|2965.9998|3044.4998|3074.9998|3139.4998|3228.9998|3413.4998,3540.51,bio-1,DpXyYh_wofg.mp4,https://www.youtube.com/watch?v=DpXyYh_wofg
66,Start Time|103.1931|154.1931|236.1931|298.1931|349.1931|464.6931|508.6931|530.1930|600.1930|665.1930|687.6929|784.1929|836.1929|933.1929|1005.5770|1052.0769|1205.0769|1276.0769|1349.0769|1368.5768|1403.5768|1509.5768|1579.0768|1639.0768|1694.5768|1808.5768|1832.5767|1871.0767|1885.5766|1923.0766|2005.5766|2088.0766|2150.5766|2215.5766|2283.5766|2368.5766|2432.0766|2492.0766|2594.0766|2646.5766|2682.0766|2704.5766|2776.0766|2841.0766|3053.146,3053.15,bio-1,pUH2_SGnm9g.mp4,https://www.youtube.com/watch?v=pUH2_SGnm9g
67,Start Time|162.5|332.5|461|562|590.5|614|631.5|650|748.5|829.5|915|1039|1110|1111.5|1162.5|1202.5|1270.5|1375.5|1516|1601.5|1712|1915|2011|2085|2127|2208.5|2345.5|2471,2704.8,bio-1,dDPcUO41nkE.mp4,https://www.youtube.com/watch?v=dDPcUO41nkE
68,Start Time|91.2176|224.0231|269.1518|308.9926|383.0514|420.5750|476.5933|562.5379|664.4676|717.8592|787.4225|827.5973|837.3383|862.9999|903.5295|982.7446|1067.0145|1160.0659|1229.6159|1282.8062|1365.1932|1435.6172|1486.1920|1608.3858|1657.6409|1724.2152|1782.2286|1851.7285|1891.9562|1934.4534|1986.4108|2035.7840|2093.4228|2117.1572|2177.4851|2301.9850|2399.6915|2516.1534|2579.4119|2747.4589|2919.7632,3279.38,bio-1,A9STermiR6E.mp4,https://www.youtube.com/watch?v=A9STermiR6E
69,Start Time|84.3845|161.5501|233.9601|338.8399|432.3407|465.3974|503.0015|636.4956|708.2623|796.0186|849.6964|940.6870|1072.4568|1204.4976|1440.9967|1485.6517|1564.3711|1678.7472|1721.7262|1804.8137|1843.8087|2008.3619|2041.1126|2109.4867|2155.0047|2249.6559|2328.7831|2375.1730|2470.1172|2531.7202|2621.0656|2698.7983|2810.0379,3066.17,bio-1,djcV5ja7wv4.mp4,https://www.youtube.com/watch?v=djcV5ja7wv4
70,Start Time|65.6649|139.3396|231.5869|310.2629|355.5256|404.9895|493.6170|564.6886|675.0089|749.6870|990.2478|1051.4747|1093.7073|1132.2031|1196.7473|1245.0472|1322.7266|1389.8825|1419.1169|1540.8021|1571.4431|1615.9949|1679.7161|1747.7496|1848.5141|1928.4619|2023.9915|2057.0439|2173.6106|2347.2189|2434.2642|2485.9238|2583.0390|2694.3381|2755.4115|2915.5369|2995.0731|3141.8987|3353.3935,3568.37,bio-1,8WPrZe83-zw.mp4,https://www.youtube.com/watch?v=8WPrZe83-zw
71,Start Time|132.7332|233.7332|303.2332|364.7332|397.7332|437.7332|458.2332|516.2332|565.7332|600.7332|691.7332|808.7332|982.3180|1006.8180|1025.3180|1043.8179|1064.8179|1082.3179|1100.3178|1128.8178|1195.8178|1246.3178|1295.3178|1415.8178|1449.3177|1543.3177|1591.8177|1682.3177|1726.3176|1780.3176|1861.3176|1965.8176|2055.7905|2107.7905|2142.7905|2152.7905|2202.7905|2358.2905|2410.2905|2471.7905|2502.7905|2587.7905|2638.7904|2690.2904|2737.7903|2809.2903|2847.2903|2898.2902|2978.2902|3036.7902|3099.7902|3167.7902|3264.2901,3396.73,bio-1,uM1JOFaATP4.mp4,https://www.youtube.com/watch?v=uM1JOFaATP4
72,Start Time|49.5|140.5|176.5|326|481.5|494|675.5|697.5|714.5|914|968.5|1010|1086.5|1432.5|1811.5|1895|2102.5|2104|2115|2255.5|2368.5|2614|2726.5|2798,2830.28,dental,4n2H2eQOmc8.mp4,https://www.youtube.com/watch?v=4n2H2eQOmc8
73,Start Time|20.5|186.5|258.5|349.5|435|535|596.5|669|853.5|994|1049.5|1113|1240.5|1320|1483|1508.5|1570.5|1570.5|1688|1711|1742.5|1844.4999|2107.9998|2191.9998|2229.9998|2297.9998|2408.4998|2489.4998|2592.9998|2680.4998|2791.4998|2832.9998|2953.021,2953.02,anat-1,_yre2uKcj7A.mp4,https://www.youtube.com/watch?v=_yre2uKcj7A
74,Start Time|21.5|100.5|165.5|221.5|316|383.5|843.5|1249.5|1278.5|1557.5|1620.5|1733.5|1812.9999|1872.4999|2102.9998|2126.9998|2462.9997|2543.9997|2722.4996|2821.4995|2939.9995|3006.567,3006.57,anat-1,W0-80WT5G_s.mp4,https://www.youtube.com/watch?v=W0-80WT5G_s
75,Start Time|22.9839|36.9839|85.4839|95.9839|140.9839|172.4839|221.9839|242.4839|251.4838|290.9838|318.4838|351.9838|439.8526|484.8526|511.8526|560.0335|575.5335|629.0335|671.5335|694.0335|740.5335|774.5335|811.5335|857.0335|897.5335|946.5335|972.5334|982.5334|999.0334|1035.5334|1102.5334|1120.0334|1176.0334|1205.5334|1258.5334|1319.5334|1365.5334|1430.0334|1593.8708|1613.8708|1744.9090|1787.9090|1852.9090|1881.9090|1891.9089|1923.9088|1952.4088|1988.9088|2054.4088|2132.4088|2161.4087|2198.4087|2375.9087|2397.9087|2410.9087|2444.9087|2467.4087|2485.9087|2503.4087|2519.4087|2572.4087|2593.9087|2630.9087|2669.9087|2696.9087|2724.4087|2758.9086|2818.4085|2843.4085|2916.4085,2994.49,anat-1,jE9FnEq3k0U.mp4,https://www.youtube.com/watch?v=jE9FnEq3k0U
76,Start Time|24.5|102.1164|167.6164|208.6164|265.1164|327.6164|398.6164|423.1163|462.6163|480.6163|497.1163|529.6163|559.1163|596.1163|655.6163|755.1163|821.6163|939.6163|965.6163|1015.1163|1052.6163|1101.1163|1154.1163|1229.6163|1343.1163|1534.1163|1584.6163|1835.1162|2032.1492|2061.1492|2087.6492|2103.1491|2114.1490|2141.1489|2163.1489|2178.6489|2222.1489|2269.6489|2289.1489|2331.6489|2354.1488|2386.1488|2394.1487|2406.1487|2427.1487|2435.6487|2455.1487|2491.6487|2516.1487|2528.6486|2642.1486|2662.6485|2708.1485|2742.1485|2776.6484|2814.1484,2903.12,anat-1,RH-Pe9MBDBU.mp4,https://www.youtube.com/watch?v=RH-Pe9MBDBU
77,Start Time|21|62|146|183|247|257.5|300|327|365.5|392.5|838.5|863|902.5|1086.5|1136.5|1259.5|1287|1315|1359.5|1434.5|1479.5|1505|1557|1600|1609.5|1670.5|1762|1880.5|2005|2031|2049.5|2090.5|2112.5|2134|2160.5|2167|2178|2187.5|2239.5|2318.5|2359.5|2477|2495|2522.5|2558|2609|2634|2727.5|2864|2899.5|2933.5|2977.5,3076.09,anat-1,e4M0xyYtL-s.mp4,https://www.youtube.com/watch?v=e4M0xyYtL-s
78,Start Time|10.4824|80.9824|123.9824|237.4824|313.4824|454.4823|659.4823|718.4823|817.9823|902.4823|1268.4823|1313.9823|1427.9823|1479.9823|1901.4823|1989.9823|2055.4823|2120.9823|2340.4823|2464.4823|2546.9823|2708.4823|2897.9823|2964.9823|3034.9823|3064.895,3064.9,psy-2,tmXh_vj88sE.mp4,https://www.youtube.com/watch?v=tmXh_vj88sE
79,Start Time|27.8437|73.3437|194.8437|288.3437|334.3437|404.8437|495.3437|683.3016|726.3016|928.3288|1084.9433|1135.9433|1200.9433|1305.9714|1437.7357|1504.8830|1576.2132|1733.4594|1779.4594|2075.8423|2270.8675|2377.2496|2431.7496|2550.4101|2581.7038|2759.6693|2868.5625|2936.1559|3040.5516|3166.5370|3249.5670|3409.9369,3419.23,psy-2,ukntjd7iOS8.mp4,https://www.youtube.com/watch?v=ukntjd7iOS8
80,Start Time|11.0966|102.3461|578.4421|927.2996|1119.6492|1319.0659|1515.5066|1624.0294|1758.5553|1975.6149|2048.2129|2134.1991|2255.0194|2418.8634|2509.9632|2931.6758,2947.75,psy-2,zdfHKXwK3Z8.mp4,https://www.youtube.com/watch?v=zdfHKXwK3Z8
81,Start Time|29.5386|47.5386|137.0386|169.5497|256.2374|425.2374|526.5171|666.5171|865.6874|1016.9119|1225.8746|1392.9971|1514.4971|1597.7535|1668.5900|1787.0899|1875.5899|1913.0898|1998.0897|2013.0897|2075.0897|2141.0897|2266.5897|2289.5896|2344.0896|2455.0896|2571.5896|2665.5896|2764.5896|2807.5896|2951.5895|3001.5895|3090.0894|3137.5894|3291.5894|3347.5894|3363.7402|3393.7402,3414.8,speaking,pI54QMfexuU.mp4,https://www.youtube.com/watch?v=pI54QMfexuU
82,Start Time|29.6199|51.6199|252.6199|359.1199|452.1199|565.1199|658.6199|815.1198|962.1187|1041.1187|1167.6187|1213.6187|1302.6187|1403.6187|1509.1187|1657.1187|1769.6788|1823.6788|1877.6787|1956.1787|2026.6787|2084.6787|2144.6787|2165.6786|2193.1785|2228.1785|2283.1785|2357.6785|2440.1785|2501.6785|2540.6784|2569.1784|2716.1784|2789.1784|2889.1784|2990.1784|3107.1784|3160.1784|3166.6784|3238.6784|3333.1784|3387.1784|3457.6784|3535.6784|3540.222,3561.22,speaking,fwdxieyNbWM.mp4,https://www.youtube.com/watch?v=fwdxieyNbWM
83,Start Time|263.7352|503.7352|583.2352|665.7352|851.2352|1018.2352|1032.2352|1044.7352|1658.7352|1671.7352|1876.2351|1938.7351|2038.7351|2206.2351|2209.7351|2405.7351|2442.2351|2473.7351|2505.2351|2572.7351|2657.7351|2673.7351,2742.74,speaking,FFyGM625F4c.mp4,https://www.youtube.com/watch?v=FFyGM625F4c
84,Start Time|30.5|147.0145|212.5145|392.0145|478.5145|507.5145|605.0145|695.0145|813.5145|875.5144|924.3515|960.3515|1043.8515|1078.8514|1105.3514|1146.3514|1215.3514|1303.3514|1366.3514|1413.8513|1488.3513|1525.3512|1582.8512|1643.3512|1700.3512|1808.8511|1823.3511|1872.8511|1948.3511|1966.3511|1996.3511|2079.3511|2107.8511|2178.3511|2224.8511|2274.3511|2299.8511|2334.8511|2480.8511|2586.3511|2612.8510|2716.8510|2842.8510|2890.8510|3067.3510|3163.3510|3240.8510|3266.3510|3325.3510|3388.8510,3410.11,speaking,KL_I9eE2aGk.mp4,https://www.youtube.com/watch?v=KL_I9eE2aGk
85,Start Time|29.5|55.1997|167.1997|306.6997|440.1997|613.6997|1006.9559|1099.9559|1246.9559|1377.9559|1476.4559|1537.9559|1639.4559|1760.4559|1842.9559|1937.9559|2012.4559|2093.9559|2146.9559|2289.9559|2507.4559|2705.4559|2729.9558|2780.4558,2801.09,speaking,0gf3IJFTxEA.mp4,https://www.youtube.com/watch?v=0gf3IJFTxEA
86,Start Time|29.4876|68.9876|148.4876|196.4876|340.4876|407.4876|443.9876|644.4876|770.9876|824.9876|894.6851|964.1851|996.1851|1027.6851|1110.1851|1164.6850|1251.6850|1326.1850|1467.1850|1499.1850|1553.6850|1657.6850|1702.6850|1751.6850|1758.6850|1846.6850|1886.1850|1939.1850|2025.6850|2100.1850|2177.1850|2262.1850|2274.6850|2300.1850|2366.1850|2413.6850|2488.6850|2523.1850|2534.1850|2614.1850|2791.6849|2983.1849|3070.1849|3133.6849|3220.6849|3288.6849|3304.6849|3317.1849|3324.1849|3382.6849|3416.6849|3439.1849|3452.1849|3461.6849|3470.1849|3486.6849|3492.6849|3498.1849|3512.1849|3518.1849|3520.6849,3540.97,speaking,GJdadQuElnU.mp4,https://www.youtube.com/watch?v=GJdadQuElnU
87,Start Time|25.1380|203.2947|327.7294|394.1516|515.1659|612.8047|719.7937|754.4738|845.9505|1131.7022|1239.0262|1311.8564|1353.8209|1394.3746|1522.2954|1656.0151|1762.9872|1794.8062|1828.4146|1921.2731|1995.7966|2085.6521|2169.4430|2221.7777|2348.4742|2411.4883|2442.2982|2495.4515|2579.3585|2641.9700|2708.4833|2847.1411|2991.7239|3082.0641,3107.36,speaking,fK2ULsNUfAY.mp4,https://www.youtube.com/watch?v=fK2ULsNUfAY
88,Start Time|30.6164|146.6164|283.1164|405.1164|743.6164|1002.1164|1244.6164|1504.1164|1745.1164|1997.6164|2032.1163|2168.6163|2276.1163|2435.6163|2513.1163|2640.6163|2759.6163|2901.1163|2973.6163|3106.1163|3126.66,3126.66,speaking,aZDNeibQBzY.mp4,https://www.youtube.com/watch?v=aZDNeibQBzY
89,Start Time|6|34|157.9999|280.9999|347.4999|411.4999|457.4999|465.4999|523.4999|646.9999|772.4999|826.9999|845.4999|890.9999|1052.9999|1078.4998|1132.9998|1149.9998|1314.4998|1419.4998|1444.9997|1485.9997|1535.4997|1602.4997|1627.4997|1731.4997|1790.4997|1814.4997|1861.9997|1908.4997|1966.9997|2023.4997|2084.4997|2094.9996|2117.4996|2144.9996|2181.4996|2213.9996|2264.9996|2296.4996|2328.4996|2381.4996|2393.4996|2486.4996|2527.9996|2564.9995|2656.9995|2662.9994|2701.4994|2805.9994|2903.9994|2915.4993|2975.9993|3032.9993|3076.9993|3114.4993|3171.08,3171.08,bio-4,_Jw3DQ7_pxg.mp4,https://www.youtube.com/watch?v=_Jw3DQ7_pxg
90,Start Time|7.5|49.5|114.5|131.5|232|274.5|317|385|400|437.5|491.5|555|598.5|628|755.5|801.5|885.5|942|964|996|1022.5|1121.5|1186|1250|1281|1308|1418|1457|1556|1615.5|1662|1762|1788|1873.5|1909|1949.5|1983.5|2005|2037|2074.5|2110|2147|2162|2192|2238.5|2314.5|2527.5|2568|2624.5|2716.5|2741|2781|2813|2842|2874.5|2937.5|3004.5|3064,3184.08,bio-4,BipWlH7JzcE.mp4,https://www.youtube.com/watch?v=BipWlH7JzcE
91,Start Time|6.5040|33.8513|51.6298|112.9636|118.3063|120.3063|204.2472|272.6544|311.8810|378.4354|474.9919|485.7333|548.0363|563.7964|573.5870|629.3989|681.1733|950.3778|1122.9872|1147.9087|1258.9760|1292.7613|1377.0556|1434.6191|1508.8486|1795.1912|1804.0873|1883.2535|1931.5968|2003.2499|2099.5632|2172.1535|2254.5417|2303.7523|2328.5448|2362.6217|2441.2289|2486.1353|2627.7945|2698.6443|2746.9007|2782.1506|2794.9024|2814.0484|2849.3777|2866.6750|2893.1771|2931.4824|2998.9475|3023.9474,3078.08,bio-4,87wJmt7pHt8.mp4,https://www.youtube.com/watch?v=87wJmt7pHt8
92,Start Time|13.3645|36.4098|81.1531|102.0849|270.4745|290.6917|318.5777|374.9995|389.4957|430.7928|458.7358|475.6272|505.8798|549.7175|576.8008|610.1141|645.3162|686.9177|722.3995|748.9800|762.1211|781.6932|826.8514|857.9717|899.8317|925.7894|969.0547|975.8535|978.3535|1007.2288|1035.3343|1055.1902|1072.8762|1092.7890|1116.5298|1157.6129|1233.0174|1267.8310|1286.1018|1302.2025|1319.9692|1330.6831|1355.8644|1382.7857|1408.4815|1429.5789|1437.6613|1450.0068|1460.7710|1480.8351|1505.3681|1548.3106|1570.1078|1596.9942|1657.6505|1687.9460|1721.9666|1758.9840|1783.2841|1817.6780|1853.1188|1902.7389|1903.4976|1946.7330|1975.8552|2013.2608|2030.7514|2049.1528|2075.1570|2094.0074|2122.8367|2146.4948|2167.4766|2192.7736|2205.1187|2294.7889|2342.2561|2371.111|2400.1164|2412.1468|2461.5720|2489.0530|2508.8047|2572.9876|2600.2699|2634.9763|2650.1860|2685.5827|2730.1579|2749.3726|2766.1552|2806.4672|2847.7516|2875.5705|2912.5680|2925.6238|2981.5369|3020.0589|3079.7741|3107.7187|3151.8089|3201.2853|3247.4312|3285.1861|3354.1803|3371.0256|3395.8230|3418.3209,3454.09,bio-4,is-Gs4rdLHk.mp4,https://www.youtube.com/watch?v=is-Gs4rdLHk
93,Start Time|5.8958|46.7023|109.2023|135.2023|189.7023|218.7023|270.7023|309.2023|342.7023|378.7023|459.7022|481.2022|518.2022|569.2022|638.2022|675.2022|712.7022|754.2022|830.2022|885.2022|911.7022|927.2021|947.7021|1015.2021|1075.2021|1105.2021|1220.7021|1327.7021|1392.2021|1441.2020|1552.6282|1606.1282|1627.1282|1655.6282|1736.3152|1776.2639|1815.2639|1859.7639|1890.7639|1922.2639|2002.2639|2034.7638|2096.2638|2148.2638|2176.7638|2198.7638|2228.7637|2266.7637|2304.2637|2330.2637|2386.2637|2432.2636|2462.2636|2553.7635|2677.2635|2713.7635|2738.7635|2781.7635|2815.7635|2847.7634|2875.7634|2887.7634|2924.7634|2954.7634|2972.2634,3016.09,bio-4,qQheZ-IxaWg.mp4,https://www.youtube.com/watch?v=qQheZ-IxaWg
94,Start Time|32|71|103.5|160.5|299.5|330|379.5|415|479|515.5|544.5|566|637|648.5|674|703|746.5|771|791|818.5|847.5|894|923|1031|1072.5|1118.5|1155.5|1207.5|1211.5|1240.5|1275.5|1295|1364.5|1458|1510|1531.5|1616|1753|1868.5|1915.5|1973|2035.5|2092.5|2113|2160|2186.5|2203.5|2239.5|2300|2339.5|2373|2456.5|2521.5|2573.5|2601|2647|2668.5|2724|2757|2836|2849|2873.5|3039.5|3065,3130.07,bio-4,FEh0PRkiRgg.mp4,https://www.youtube.com/watch?v=FEh0PRkiRgg
95,Start Time|35.9742|117.9742|679.9446|1069.4446|1793.4446|3012.2013|3159.818,3159.82,psy-1,o049fWhBw2A.mp4,https://www.youtube.com/watch?v=o049fWhBw2A
96,Start Time|56|188|431|637.5|790.5|894.5|929|1045.5|1133|1270|1582|1989.5|2107|2133.5|2357.5|2391|2588|2844.9999|2892.9999|3131.9999|3148.997,3149.0,psy-1,h2CWXJSQMD0.mp4,https://www.youtube.com/watch?v=h2CWXJSQMD0
97,Start Time|12|27.8964|189.3380|226.8380|275.3379|448.8379|450.3378|574.8378|577.8377|593.8377|605.8376|612.8376|696.3376|708.8375|749.3375|823.3375|927.3375|964.8375|1023.8375|1098.8375|1166.8375|1268.8375|1322.8375|1391.3375|1499.3375|1511.8374|1613.8374|1724.3592|1800.3592|1903.3592|1907.3591|1907.8590|1943.8590|2001.3590|2058.3590|2095.3590|2210.3590|2321.3590|2347.8589|2445.3589|2529.3588|2594.8588|2691.8588|2694.3587|2724.8587|2752.3587|2778.3587,2795.08,bio-3,_YHDxyO9W8Q.mp4,https://www.youtube.com/watch?v=_YHDxyO9W8Q
98,Start Time|10.9065|19.9065|220.8356|261.3356|298.8356|318.8356|381.8356|397.3355|415.8355|461.3355|503.8355|545.3354|574.8354|596.8354|656.8354|757.3354|801.3354|828.3353|879.3353|892.8352|911.8351|982.3351|1017.8350|1042.3350|1097.8350|1126.3350|1162.8349|1224.8348|1249.3347|1320.8347|1367.3347|1434.3347|1490.3347|1510.8347|1719.3347|1721.8346|1743.3346|1775.3346|1823.8346|1880.8346|1898.8346|1967.8346|2018.8346|2032.8345|2036.8344|2059.8344|2198.3343|2251.3342|2358.8342|2416.3342|2448.8342|2582.8341|2653.8341|2737.8341|2751.8340|2817.8339|2892.8338|2902.3337|2911.3336|2934.3336|2975.8336|2990.3336,3001.09,bio-3,uS8F-qRUeMM.mp4,https://www.youtube.com/watch?v=uS8F-qRUeMM
99,Start Time|14|172.5|188.5|199|222|462.5|488.5|492.5|527.5|533.5|540.5|556|564|608|675|758.5|792.5|820|851.5|925.5|1063.5|1084.5|1152.5|1210.5|1211|1227|1292.5|1331.5|1380.5|1554.5|1640|1824.5|1836|1880|1988|2046.5|2202.5|2338|2351|2412.5|2419|2428|2432|2453.5|2465|2475|2492|2516|2522.5|2533|2543|2652|2722.5|2744|2808.5|2834.5|2857|3022|3064.5|3073|3214|3233.5,3250.07,bio-3,gsDGPyBzrQM.mp4,https://www.youtube.com/watch?v=gsDGPyBzrQM
100,Start Time|9.0671|50.0671|172.1459|175.6459|227.6459|322.1459|390.6459|486.1458|548.1458|598.1458|609.1457|611.6457|648.1457|715.6457|798.6456|1026.6456|1157.1456|1162.6456|1354.1455|1488.6455|1600.6455|1658.6455|1740.6454|1844.6454|1846.1454|1846.1454|1905.6453|1926.1453|1937.1453|1958.6453|1977.6453|1999.1453|2014.6453|2034.6453|2056.6452|2088.6452|2104.1452|2138.6452|2205.6451|2261.6451|2318.6450|2332.6449|2400.6449|2437.6448|2488.1448|2516.1448|2535.1448|2548.6448|2684.1448|2723.6448|2728.1447|2731.1447|2890.1447|2892.1446|2921.958,2926.46,ml-1,E_3gxQWaCoQ.mp4,https://www.youtube.com/watch?v=E_3gxQWaCoQ
101,Start Time|258.5738|410.0274|433.0274|495.5274|556.5274|708.0274|890.0274|1050.0274|1247.5274|1301.0274|1394.0274|1434.5274|1522.5274|1655.5274|1692.5274|1783.5274|1873.5274|1924.5274|1968.5274|2089.5274|2306.0274|2380.0274|2424.5274|2474.0274|2530.5274|2610.0274|2687.5274|2844.0274|2881.0274|2959.0274|3041.5274|3096.5274|3254.5274|3390.0274|3420.0274|3581.0274|3641.5274|3725.0274|3960.0274|4003.5274|4151.0274|4216.5274|4273.5274|4330.0274|4434.5274|4483.0274|4510.0274|4555.0274|4582.0274|4605.0274|4647.5274|4787.0274|4872.0274|4903.5274|4918.5274|4974.5274|5102.0274|5124.0274|5173.5274|5229.0274|5273.0274|5319.0274|5476.5274|5528.0274|5660.0274,5858.81,bio-1,48P6ivl0tW4.mp4,https://www.youtube.com/watch?v=48P6ivl0tW4
102,Start Time|354.1647|463.6995|622.3104|771.2393|983.0185|1088.5568|1232.4433|1261.7744|1303.2744|1393.7744|1455.4792|1587.9792|1652.5825|1690.0825|1741.5825|1780.5825|1841.0825|1900.5825|1941.0825|1975.5825|2023.5825|2077.0825|2136.0825|2197.5825|2382.5825|2573.5825|2683.5825|2775.0825|2824.5825|2947.0825|3035.0825|3085.0825|3192.5825|3244.0825|3384.5825|3453.5825|3473.4737|3542.4737|3643.9737|3690.9737|3770.4737|3807.4737|3838.9737|3889.4737|3960.4737|4058.4737|4109.9737|4192.9737|4250.4737|4299.9737|4350.4737|4402.9737|4459.4737|4519.9736|4541.9736|4577.9735|4693.9735|4730.9735|4809.4735|4861.9735|4999.9735|5098.4735|5128.9735,5442.78,bio-1,LySL-0ONA5g.mp4,https://www.youtube.com/watch?v=LySL-0ONA5g
103,Start Time|353.8290|463.3290|622.3290|771.3290|982.8290|1027.8290|1088.3290|1114.8290|1232.3290|1261.8290|1303.3290|1393.8290|1455.3290|1587.8290|1652.3290|1689.8290|1741.3290|1780.8290|1840.8290|1900.8290|1940.8290|1975.3290|2023.3290|2076.8290|2135.8290|2197.3290|2340.8290|2382.3290|2573.3290|2683.8290|2775.3290|2824.3290|2947.3290|3035.3290|3084.8290|3192.3290|3243.8290|3384.3289|3453.3289|3473.3289|3542.3289|3643.8289|3690.8289|3770.8288|3807.3288|3838.8288|3889.3288|3960.3288|4058.3288|4109.8288|4193.3288|4250.3288|4299.8288|4350.3288|4402.8288|4459.3288|4519.8288|4541.8288|4577.8288|4693.8288|4730.8288|4809.3288|4861.8288|4999.8288|5098.3288|5128.8288,5442.64,bio-1,UyCDKmvLbH4.mp4,https://www.youtube.com/watch?v=UyCDKmvLbH4
104,Start Time|244.3090|370.3090|430.8090|482.8090|538.3090|560.3090|609.8090|664.8090|746.3090|865.3090|970.3089|1058.3089|1303.3651|1406.3651|1454.8651|1487.8650|1543.8650|1640.8650|1732.8650|1864.8650|1915.3649|1959.3649|2025.8649|2174.3649|2275.3649|2414.3649|2473.8649|2567.3649|2657.8649|2735.8649|3056.3648|3137.8648|3224.8647|3316.3647|3490.3646|3912.8645|3998.3644|4029.8644|4216.3644|4247.3644|4299.3644|4369.8643|4416.8643|4522.3642|4629.8642|4723.8642|4762.8642|4867.9462|4984.4461|5020.4461|5096.9461|5165.4461|5355.9461|5445.4460|5483.9460|5515.9460|5607.9460|5636.4460|5658.9460|5719.9460|5777.4460|5874.9460|5919.9460|5932.9459|5986.4459|6046.4458|6079.4458|6128.9458|6235.4458|6318.9458|6349.9458|6383.4458|6461.9458|6532.4458|6554.9458|6631.4458|6651.4458|6691.4458|6713.4458|6799.4458|6842.9458,7072.2200000000000,bio-1,VHbgjb4AV9U.mp4,https://www.youtube.com/watch?v=VHbgjb4AV9U
105,Start Time|17|223.3946|379.1707|1033.4149|1288.9207|1506.3330|1646.8592|2024.6096|2042.8405|2180.2315|2538.4179|2735.5929|2857.0929|3678.0948|3979.3900|4354.1847|4490.0519|4797.0579|5201.0023|5397.6400|5580.4380|5724.6097|5942.5662|6132.928,6145.93,psy-2,Y9hWwxPV1bs.mp4,https://www.youtube.com/watch?v=Y9hWwxPV1bs
106,Start Time|10.5|77.4999|77.4999|113.4999|158.4999|200.9998|322.9997|414.9996|508.9996|612.9996|690.4996|734.4996|815.9996|887.9996|945.9996|976.4995|1055.4995,1093.75,dental,NQtXvfJCtxo.mp4,https://www.youtube.com/watch?v=NQtXvfJCtxo
107,Start Time|33.7878|90.7877|115.2877|237.2877|292.2877|340.7877|366.2876|402.2876|450.2875|455.7874|464.7874|560.2874|622.2874|659.2873|691.2873|816.0466|851.5466|874.0466|969.0697|1012.0697|1035.5696|1094.5696|1353.0696|1415.0695|1429.5694|1460.5693|1482.5692|1496.0692|1511.5692|1512.5692|1546.5692|1585.5692|1639.0692,1676.97,dental,wux4X9AGOCg.mp4,https://www.youtube.com/watch?v=wux4X9AGOCg
108,Start Time|10.1475|102.8465|190.3465|310.9542|348.4542|362.9541|381.9541|408.4541|455.4541|494.4541|508.9540|574.4540|675.9540|713.4540|750.4539|777.4538|832.9537|880.9537,915.61,dental,UjT_8kOnITE.mp4,https://www.youtube.com/watch?v=UjT_8kOnITE
109,Start Time|19.1948|290.0761|361.9277|607.3729|684.8728|721.3727|749.3726|837.3726|961.8725|1114.8384|1136.8383|1303.8977|1336.3976|1509.8772|1602.3772|1628.8771|1652.3770,1690.0,dental,1gB90u2JOYg.mp4,https://www.youtube.com/watch?v=1gB90u2JOYg
110,Start Time|9.3242|53.3242|356.8383|744.8383|869.3382|880.3381|1459.1222|1487.6222|1572.1222,1604.59,dental,z7TIYC6mfo4.mp4,https://www.youtube.com/watch?v=z7TIYC6mfo4
111,Start Time|92.3600|111.8600|180.8600|191.3599|266.8599|406.8599|496.3599|623.8599|947.1946|957.1946|1030.1946|1045.1946|1315.2134|1344.2133|1407.7133|1447.2133|1453.2132|1458.7132|1499.2132|1706.7132|1750.7132,1775.24,dental,mGfgKADpNS0.mp4,https://www.youtube.com/watch?v=mGfgKADpNS0
